INSPEED	ENDANGLE	TOTALTICKS	DRIFTTICKS	OUTSPEED	OUTOFFSETX	OUTOFFSETY
1450	1.3913206299159189	84	35	1029.324951171875	-327.91998291015625	794.6799926757812
1450	1.5791373133619846	90	40	917.8806762695312	-348.97998046875	814.1099853515625
1450	1.7694468378981174	96	45	800.7189331054688	-363.7799987792969	834.8999633789062
1450	1.9620573401411594	102	50	680.822998046875	-374.0199890136719	859.5899658203125
1450	2.156776893134934	108	55	560.7134399414062	-382.28997802734375	889.8899536132812
1450	2.3610839724501194	115	60	450.46337890625	-395.6199951171875	924.9199829101562
1450	2.56644581555925	122	65	345.2141418457031	-412.79998779296875	966.6300048828125
1450	2.774875390525681	130	70	255.30267333984375	-441.6399841308594	1012.9199829101562
1450	2.966527092452866	140	75	205.8489532470703	-484.5999755859375	1057.260009765625
1450	2.765671479698044	143	80	248.07632446289062	-512.97998046875	1093.699951171875
1450	2.780627834792954	146	85	260.9180908203125	-542.5299682617188	1112.25
1450	2.8192649960478366	150	90	281.0936279296875	-571.9299926757812	1119.5699462890625
1450	2.9812916398008884	154	95	269.0775451660156	-597.6799926757812	1110.760009765625
1450	3.7525963664015354	155	100	113.94773864746094	-559.0800170898438	1091.3798828125
1450	3.840512621398789	146	105	-31.43942642211914	-533.7899780273438	1135.93994140625
1450	3.7675526618918003	140	110	-220.4602813720703	-525.4500122070312	1165.89990234375
1450	3.748665559287888	138	115	-378.15380859375	-524.9099731445312	1183.7099609375
1450	3.7409956335981907	137	120	-502.05419921875	-526.6900024414062	1195.3599853515625
1450	3.718465316291672	136	125	-610.7719116210938	-527.0599975585938	1200.7900390625
1450	3.7477068185766758	137	130	-675.4672241210938	-533.6400146484375	1209.0699462890625
1450	3.746556329723221	137	135	-741.7091064453125	-534.8900146484375	1210.919921875
1500	0.6555849750849863	52	20	1383.3192138671875	-141.08999633789062	616.4000244140625
1500	1.0173169811579843	71	25	1246.955322265625	-260.0299987792969	767.1900024414062
1500	1.1971761425349374	77	30	1152.1669921875	-295.1099853515625	794.9900512695312
1500	1.3866228302333017	84	35	1047.9866943359375	-332.03997802734375	821.1700439453125
1500	1.574056136604172	90	40	932.493408203125	-353.07000732421875	841.6400146484375
1500	1.7637903571089328	96	45	811.5046997070312	-367.7200012207031	863.6300048828125
1500	1.9554419398268283	102	50	687.8689575195312	-377.6399841308594	889.5599975585938
1500	2.156201827522141	109	55	571.293701171875	-390.2599792480469	919.6000366210938
1500	2.352263677116257	115	60	450.711669921875	-398.80999755859375	957.989990234375
1500	2.5560912966688694	122	65	342.35089111328125	-416.0299987792969	1001.7200317382812
1500	2.7709445834120334	131	70	259.821044921875	-447.1099853515625	1048.699951171875
1500	2.950132715698105	140	75	198.87921142578125	-488.6299743652344	1097.1600341796875
1500	2.7267466664274753	143	80	253.017333984375	-517.5499877929688	1135.2099609375
1500	2.7620283246000827	147	85	269.20843505859375	-549.469970703125	1153.489990234375
1500	2.7926120638807834	150	90	279.8243713378906	-577.72998046875	1163.800048828125
1500	2.9836884617765964	155	95	267.7524108886719	-606.5199584960938	1153.510009765625
1500	3.751637625690323	155	100	106.46482849121094	-563.5199584960938	1135.8699951171875
1500	3.8030260086020053	145	105	-44.78517532348633	-536.8200073242188	1181.1600341796875
1500	3.7386946558912815	140	110	-240.195068359375	-529.239990234375	1210.090087890625
1500	3.72086213826738	138	115	-399.1681213378906	-528.3499755859375	1227.719970703125
1500	3.7131922721823276	137	120	-524.1036376953125	-529.8599853515625	1239.320068359375
1500	3.720191049571854	137	125	-618.9713745117188	-533.8499755859375	1248.3599853515625
1500	3.718944656844956	137	130	-699.5911865234375	-536.6499633789062	1253.3399658203125
1500	3.7173148274382175	137	135	-766.7093505859375	-537.8800048828125	1255.219970703125
1550	0.6641177376124521	53	20	1406.0689697265625	-150.66000366210938	645.3599853515625
1550	1.026424809298243	71	25	1268.8101806640625	-265.8899841308594	789.7799682617188
1550	1.2121323784205575	78	30	1171.0634765625	-309.79998779296875	822.8999633789062
1550	1.3964976509425302	84	35	1059.35400390625	-337.79998779296875	845.669921875
1550	1.5899710535963596	91	40	942.5272827148438	-366.19000244140625	868.169921875
1550	1.7808558821638645	97	45	816.9696044921875	-379.1300048828125	890.2299194335938
1550	1.973753917213303	103	50	689.1072998046875	-387.3299865722656	917.0999145507812
1550	2.1683776259382785	109	55	561.7174682617188	-393.79998779296875	950.5899658203125
1550	2.3719177126844944	116	60	445.0152587890625	-405.92999267578125	989.7099609375
1550	2.5757455706556858	123	65	333.75372314453125	-423.1499938964844	1036.6298828125
1550	2.788010108466965	132	70	248.38433837890625	-455.66998291015625	1087.47998046875
1550	2.9593365073164524	141	75	191.71841430664062	-496.55999755859375	1137.0799560546875
1550	2.702682483192307	143	80	257.000244140625	-525.3300170898438	1174.639892578125
1550	2.728855955596787	147	85	277.0396728515625	-557.8099975585938	1193.47998046875
1550	2.8606824755629123	151	90	262.2633361816406	-589.5399780273438	1198.9599609375
1550	3.123951900001389	156	95	240.28445434570312	-614.4099731445312	1180.25
1550	3.754418003555161	154	100	90.43354797363281	-562.6199951171875	1182.27001953125
1550	3.755376744266373	143	105	-70.41395568847656	-537.739990234375	1227.199951171875
1550	3.704275953765732	139	110	-286.6072692871094	-531.510009765625	1253.39990234375
1550	3.6851971030195774	137	115	-444.5555114746094	-530.239990234375	1269.409912109375
1550	3.702358472343308	137	120	-552.0177001953125	-534.6499633789062	1283.22998046875
1550	3.6795405030211032	136	125	-662.0907592773438	-534.8699951171875	1288.3299560546875
1550	3.706960427757126	137	130	-727.97119140625	-541.4500122070312	1297.3099365234375
1550	3.705234754081589	137	135	-795.436279296875	-542.6699829101562	1299.2099609375
1600	0.6685280044886728	53	20	1447.909423828125	-155.14999389648438	666.1499633789062
1600	1.040326519808497	72	25	1292.45068359375	-280.6999816894531	819.22998046875
1600	1.2290062149378915	79	30	1188.897705078125	-325.04998779296875	850.7599487304688
1600	1.414042635760035	85	35	1072.7716064453125	-352.42999267578125	872.739990234375
1600	1.6036810755690158	91	40	946.402099609375	-371.5099792480469	893.7099609375
1600	1.7955245852430881	97	45	814.97509765625	-383.66998291015625	917.2999877929688
1600	1.9889979243238987	103	50	681.6481323242188	-391.1600036621094	946.1900024414062
1600	2.1841010928114475	109	55	549.1246948242188	-397.29998779296875	982.1799926757812
1600	2.3882162451704563	116	60	427.59503173828125	-409.5999755859375	1024.3499755859375
1600	2.599522101875168	124	65	321.3705139160156	-430.4100036621094	1073.010009765625
1600	2.8082394480665744	133	70	232.9310302734375	-465.239990234375	1128.219970703125
1600	2.9714166998823703	142	75	181.64297485351562	-504.41998291015625	1178.409912109375
1600	2.697696912284714	144	80	263.225341796875	-535.6199951171875	1215.139892578125
1600	2.711694467063767	147	85	278.6297607421875	-566.9199829101562	1234.159912109375
1600	2.8257843136747898	151	90	273.73406982421875	-599.2000122070312	1238.139892578125
1600	3.120500433441025	156	95	239.36097717285156	-623.9599609375	1218.5400390625
1600	3.734763848777634	151	100	51.932735443115234	-560.2099609375	1232.14990234375
1600	3.7017832875212253	141	105	-140.68368530273438	-538.3599853515625	1273.239990234375
1600	3.6739798665007175	138	110	-335.2786865234375	-533.5800170898438	1297.0899658203125
1600	3.678198325630051	137	115	-474.3864440917969	-534.9400024414062	1314.239990234375
1600	3.6678439259489597	136	120	-598.6245727539062	-536.1099853515625	1324.5
1600	3.6719665408094944	136	125	-692.5839233398438	-539.7799682617188	1332.9599609375
1600	3.6688985705336155	136	130	-772.0762939453125	-542.1900024414062	1337.3800048828125
1600	3.6668852448423923	136	135	-839.674560546875	-543.0999755859375	1338.8299560546875
1650	0.6757184704157968	54	20	1491.333740234375	-166.22999572753906	697.530029296875
1650	1.0477089126917978	72	25	1315.9853515625	-286.8299865722656	842.9500122070312
1650	1.238977118334498	79	30	1205.9019775390625	-331.489990234375	875.0499877929688
1650	1.4265062054011484	85	35	1082.787841796875	-358.3999938964844	897.5700073242188
1650	1.6211299776991428	92	40	955.430419921875	-384.94000244140625	920.6700439453125
1650	1.8143157839735569	98	45	818.9673461914062	-395.2099914550781	944.5599975585938
1650	2.009227263923508	104	50	681.0572509765625	-400.69000244140625	974.6300048828125
1650	2.2057685732801975	110	55	544.2738647460938	-405.2599792480469	1012.8300170898438
1650	2.410554873939377	117	60	419.16229248046875	-416.6499938964844	1057.929931640625
1650	2.621860730644089	125	65	309.49993896484375	-437.8899841308594	1110.4599609375
1650	2.8348923802336277	135	70	227.89996337890625	-476.8899841308594	1168.719970703125
1650	2.731252777572495	141	75	227.89991760253906	-512.1599731445312	1224.300048828125
1650	2.673632609840256	144	80	267.6263427734375	-543.969970703125	1256.239990234375
1650	2.730965125556809	148	85	272.10321044921875	-578.1699829101562	1276.489990234375
1650	2.8143753886183323	152	90	283.46881103515625	-610.97998046875	1278.8800048828125
1650	3.275624263282639	157	95	212.12197875976562	-623.5299682617188	1248.6700439453125
1650	3.719136404987198	148	100	12.609455108642578	-558.1699829101562	1282.0
1650	3.6497237563093723	139	105	-211.66433715820312	-538.6400146484375	1318.43994140625
1650	3.642916786666733	137	110	-384.0216979980469	-535.5800170898438	1340.8699951171875
1650	3.645025956626755	136	115	-522.2601928710938	-536.6799926757812	1356.8599853515625
1650	3.659215319152695	136	120	-629.237548828125	-540.9199829101562	1370.010009765625
1650	3.662379133697373	136	125	-723.412109375	-544.5999755859375	1378.5
1650	3.659023511405808	136	130	-803.1646728515625	-547.0299682617188	1382.9599609375
1650	3.656818497176987	136	135	-871.0647583007812	-547.9299926757812	1384.4200439453125
1700	0.6773482998225351	54	20	1535.8070068359375	-170.44000244140625	718.9999389648438
1700	1.0573920448634286	73	25	1341.93359375	-302.07000732421875	873.8799438476562
1700	1.2464553554865976	79	30	1224.671875	-337.91998291015625	900.0699462890625
1700	1.4415585239741464	86	35	1097.7359619140625	-373.5099792480469	925.6199340820312
1700	1.6313886523207248	92	40	961.5776977539062	-390.54998779296875	947.5499267578125
1700	1.8254370570143283	98	45	819.1072387695312	-399.9700012207031	973.0199584960938
1700	2.021211373802048	104	50	675.3406372070312	-404.8399963378906	1005.1299438476562
1700	2.218136298652512	110	55	533.4003295898438	-409.1000061035156	1045.8099365234375
1700	2.4229225993116916	117	60	403.466796875	-420.75	1094.0499267578125
1700	2.6420900702436985	126	65	298.7514953613281	-445.41998291015625	1148.5899658203125
1700	2.850040423866135	136	70	213.56187438964844	-487.2599792480469	1211.7598876953125
1700	2.680248010154587	141	75	245.2783966064453	-520.1300048828125	1265.60986328125
1700	2.6373922705610813	144	80	277.43023681640625	-552.0800170898438	1297.97998046875
1700	2.679672706123215	148	85	288.76177978515625	-586.5299682617188	1319.0198974609375
1700	2.9144676804503025	153	90	260.451904296875	-623.0999755859375	1311.409912109375
1700	3.3841533541639865	157	95	186.2556610107422	-618.8499755859375	1287.5399169921875
1700	3.688840258117539	145	100	-25.858123779296875	-556.8999633789062	1331.419921875
1700	3.6174143433531345	138	105	-260.4897766113281	-540.760009765625	1363.989990234375
1700	3.610223758216721	136	110	-432.5564880371094	-537.6099853515625	1384.7698974609375
1700	3.6350550532301487	136	115	-552.5278930664062	-541.469970703125	1403.1298828125
1700	3.621632802482468	135	120	-676.0678100585938	-542.2899780273438	1412.0399169921875
1700	3.6225914835890354	135	125	-769.2052612304688	-545.5800170898438	1419.929931640625
1700	3.6472310900648655	136	130	-834.6254272460938	-551.9500122070312	1429.39990234375
1700	3.6448342680891574	136	135	-902.9583129882812	-552.8399658203125	1430.89990234375
1750	0.6817585666987558	55	20	1580.29833984375	-181.75	751.6299438476562
1750	1.0604600151393075	73	25	1367.8966064453125	-308.0799865722656	899.0999755859375
1750	1.2560426433894296	80	30	1247.17236328125	-353.78997802734375	930.239990234375
1750	1.448365374407496	86	35	1111.5145263671875	-379.69000244140625	952.0999755859375
1750	1.6406884074171604	92	40	968.393310546875	-396.1600036621094	974.9999389648438
1750	1.834161746497971	98	45	821.0195922851562	-405.0199890136719	1002.0799560546875
1750	2.0367429137190403	105	50	678.1021728515625	-414.8199768066406	1034.7099609375
1750	2.234914052482468	111	55	531.95263671875	-417.3499755859375	1077.530029296875
1750	2.4410428881605686	118	60	397.94622802734375	-428.1399841308594	1128.7999267578125
1750	2.6595392107924045	127	65	289.66790771484375	-453.0999755859375	1187.27001953125
1750	2.8625999569853366	138	70	216.48300170898438	-498.16998291015625	1252.8299560546875
1750	2.6353790640791477	141	75	258.27703857421875	-527.6499633789062	1307.3800048828125
1750	2.6481301665266574	145	80	279.0223388671875	-562.6099853515625	1338.8099365234375
1750	2.73086928128801	149	85	270.9566650390625	-598.7099609375	1360.7799072265625
1750	2.891266214843613	154	90	264.6939392089844	-635.2999877929688	1359.5499267578125
1750	3.448292958732468	156	95	158.4784393310547	-614.3499755859375	1332.5599365234375
1750	3.6529835343321384	143	100	-48.73515319824219	-557.510009765625	1380.139892578125
1750	3.604087817664963	138	105	-287.95330810546875	-545.0599975585938	1411.0699462890625
1750	3.5985271811445774	136	110	-461.7254638671875	-542.2699584960938	1431.5
1750	3.5984313368757785	135	115	-600.0603637695312	-543.1300048828125	1446.18994140625
1750	3.6096485733946384	135	120	-706.9207153320312	-547.0499877929688	1458.719970703125
1750	3.609840261932236	135	125	-800.5660400390625	-550.4199829101562	1466.699951171875
1750	3.6336170315702976	136	130	-866.3599243164062	-556.7799682617188	1476.5299072265625
1750	3.6309325575789035	136	135	-935.2147216796875	-557.6699829101562	1478.0299072265625
1800	0.6866480549189706	55	20	1623.1282958984375	-186.97000122070312	772.75
1800	1.0743617256495614	74	25	1390.4119873046875	-325.0799865722656	929.3099975585938
1800	1.267835064730372	80	30	1263.6134033203125	-361.3199768066406	954.3099975585938
1800	1.467636032900538	87	35	1123.2855224609375	-395.8999938964844	978.8400268554688
1800	1.66312288045488	93	40	973.7034301757812	-410.41998291015625	1001.0800170898438
1800	1.858226048942429	99	45	821.1260375976562	-417.1499938964844	1028.7900390625
1800	2.0563971877058567	105	50	666.6334228515625	-419.25	1064.6500244140625
1800	2.2628133177717746	112	55	522.1542358398438	-425.75	1108.6400146484375
1800	2.4706678271254123	119	60	383.7118225097656	-436.0299987792969	1163.81005859375
1800	2.688780772682053	128	65	270.8614501953125	-462.53997802734375	1227.3900146484375
1800	2.879761326309067	139	70	202.33229064941406	-508.2200012207031	1295.3399658203125
1800	2.649568307395798	142	75	257.83172607421875	-539.3200073242188	1348.5400390625
1800	2.615245568748337	145	80	285.54205322265625	-572.4099731445312	1382.2900390625
1800	2.6998062014540256	149	85	283.8919372558594	-609.969970703125	1400.219970703125
1800	3.040637600417954	155	90	245.79302978515625	-643.8099975585938	1379.1400146484375
1800	3.531607258315903	154	95	120.36318969726562	-603.1799926757812	1378.699951171875
1800	3.5931582331617893	140	100	-129.50535583496094	-556.6099853515625	1427.050048828125
1800	3.56171165704332	136	105	-361.4745178222656	-545.6499633789062	1453.3499755859375
1800	3.574654567237717	135	110	-513.84814453125	-545.1599731445312	1474.1099853515625
1800	3.596897351737839	135	115	-633.950927734375	-549.0999755859375	1491.8499755859375
1800	3.6073475956877292	135	120	-741.0299072265625	-553.25	1504.449951171875
1800	3.6066764473875583	135	125	-834.845703125	-556.6699829101562	1512.3399658203125
1800	3.6015951514204563	135	130	-913.933837890625	-558.7000122070312	1516.3599853515625
1850	0.6958519657466073	56	20	1665.124755859375	-200.14999389648438	805.2899169921875
1850	1.083661480745997	74	25	1405.35986328125	-332.6399841308594	953.0899047851562
1850	1.284133597216334	81	30	1281.385498046875	-378.7799987792969	982.5699462890625
1850	1.4820172031733652	87	35	1131.9422607421875	-403.0199890136719	1003.4999389648438
1850	1.6801884055098117	93	40	974.3323974609375	-416.44000244140625	1026.739990234375
1850	1.8760585665663303	99	45	815.3133544921875	-422.1499938964844	1056.369873046875
1850	2.0757636904676975	105	50	654.310302734375	-423.5	1094.719970703125
1850	2.2834262728651584	112	55	504.07293701171875	-429.7799987792969	1141.97998046875
1850	2.4999093890150608	120	60	369.03253173828125	-443.7099914550781	1199.2698974609375
1850	2.7164882302244724	129	65	251.64474487304688	-472.2799987792969	1268.119873046875
1850	2.897785532470566	140	70	189.04689025878906	-517.0399780273438	1337.5999755859375
1850	2.643048989768845	142	75	255.69998168945312	-548.9599609375	1389.2899169921875
1850	2.6377758860548557	146	80	278.0286560058594	-584.8200073242188	1424.7999267578125
1850	2.700764882560593	150	85	290.18841552734375	-623.1599731445312	1440.419921875
1850	3.0897248864134372	156	90	234.9971466064453	-655.6099853515625	1418.3299560546875
1850	3.5735040783842624	151	95	75.76060485839844	-593.5499877929688	1427.97998046875
1850	3.550590264793259	138	100	-203.86753845214844	-556.9199829101562	1471.7498779296875
1850	3.5585478424986423	136	105	-392.746337890625	-550.6099853515625	1498.8798828125
1850	3.5492480874022068	134	110	-564.9564819335938	-547.8499755859375	1515.89990234375
1850	3.5690939307173313	134	115	-684.2353515625	-551.6499633789062	1532.8299560546875
1850	3.5767638564070285	134	120	-790.2816162109375	-555.5299682617188	1544.7099609375
1850	3.5741752266844333	134	125	-882.7451782226562	-558.5999755859375	1551.97998046875
1850	3.5965138554533542	135	130	-947.738525390625	-564.760009765625	1562.0198974609375
1900	0.7000705440852304	56	20	1708.01708984375	-205.489990234375	826.7799682617188
1900	1.0959333618495126	75	25	1434.196533203125	-351.0899963378906	984.219970703125
1900	1.2942003448817392	81	30	1298.818359375	-386.5299987792969	1007.1499633789062
1900	1.4993702610346933	88	35	1144.2177734375	-419.489990234375	1030.3499755859375
1900	1.7002260565718235	94	40	980.4838256835938	-430.8899841308594	1052.97998046875
1900	1.8992600321730198	100	45	815.2941284179688	-434.1499938964844	1083.2099609375
1900	2.0998279929121555	106	50	649.9357299804688	-433.3699951171875	1123.5400390625
1900	2.3097915530165256	113	55	494.7377624511719	-438.0299987792969	1173.7999267578125
1900	2.5194675803144992	120	60	346.06494140625	-449.1399841308594	1237.0399169921875
1900	2.7511945843657077	131	65	242.74588012695312	-484.6099853515625	1308.3499755859375
1900	2.6794810175856174	139	70	224.22039794921875	-524.969970703125	1383.89990234375
1900	2.6319274783094944	142	75	255.58432006835938	-558.7899780273438	1430.3399658203125
1900	2.668263661857468	147	80	275.55517578125	-598.6499633789062	1462.669921875
1900	2.809389936920029	151	85	260.61492919921875	-639.0599975585938	1473.2698974609375
1900	3.0519506812056125	156	90	242.39866638183594	-667.5899658203125	1460.8499755859375
1900	3.5849131226500095	146	95	9.46377944946289	-586.2099609375	1479.1300048828125
1900	3.5275806069334568	137	100	-255.94839477539062	-559.25	1516.75
1900	3.5357298731764377	135	105	-445.2572326660156	-553.489990234375	1542.139892578125
1900	3.5470429539640964	134	110	-598.2689208984375	-553.5399780273438	1561.5899658203125
1900	3.5663136124571384	134	115	-718.101806640625	-557.6499633789062	1578.6300048828125
1900	3.5731205820997776	134	120	-824.5242919921875	-561.6300048828125	1590.5399169921875
1900	3.569765079017502	134	125	-917.2106323242188	-564.7000122070312	1597.8800048828125
1900	3.591144907470566	135	130	-982.2666015625	-570.9199829101562	1608.22998046875
1950	0.7070693214747568	57	20	1750.9078369140625	-219.1699981689453	860.3300170898438
1950	1.102260990938868	75	25	1467.09619140625	-359.5799865722656	1009.4600219726562
1950	1.306951685747828	82	30	1318.7230224609375	-404.5899963378906	1036.27001953125
1950	1.5094370087000986	88	35	1155.567138671875	-426.7699890136719	1056.080078125
1950	1.712593781944138	94	40	984.1663818359375	-437.22998046875	1079.739990234375
1950	1.9139287352522434	100	45	811.668212890625	-439.6199951171875	1111.75
1950	2.1154553770979465	106	50	640.2296752929688	-438.25	1154.570068359375
1950	2.3266653895338596	113	55	478.95477294921875	-442.7699890136719	1208.02001953125
1950	2.545353400703293	121	60	333.48944091796875	-457.47998046875	1273.6099853515625
1950	2.774491894241196	132	65	224.81976318359375	-495.6199951171875	1350.8399658203125
1950	2.639501559730393	139	70	241.47415161132812	-534.3999633789062	1424.3900146484375
1950	2.6173546194990696	143	75	269.9009704589844	-570.4500122070312	1470.3800048828125
1950	2.6199433684309543	146	80	280.7939453125	-606.4199829101562	1506.2900390625
1950	2.7618365168531955	151	85	274.67303466796875	-650.1300048828125	1517.030029296875
1950	3.1682455420454563	156	90	211.87167358398438	-664.7000122070312	1494.97998046875
1950	3.556630361076218	143	95	-29.053560256958008	-584.5999755859375	1527.52001953125
1950	3.5037079930265964	136	100	-307.50982666015625	-561.97998046875	1561.3199462890625
1950	3.510994422431809	134	105	-496.86505126953125	-556.510009765625	1585.0799560546875
1950	3.5197188734968723	133	110	-649.1415405273438	-556.47998046875	1603.300048828125
1950	3.5362092137297214	133	115	-768.2647705078125	-560.3300170898438	1619.56005859375
1950	3.5406193613966526	133	120	-873.7101440429688	-563.97998046875	1630.780029296875
1950	3.5632456421812595	134	125	-951.3521728515625	-570.9500122070312	1644.22998046875
1950	3.557013857360703	134	130	-1030.0177001953125	-572.6799926757812	1647.68994140625
2000	0.7092744549128671	57	20	1794.715087890625	-224.3300018310547	882.5399169921875
2000	1.1069587906214853	75	25	1501.057373046875	-367.8999938964844	1035.1298828125
2000	1.3132793148371835	82	30	1338.7503662109375	-412.489990234375	1062.10986328125
2000	1.5174905498835702	88	35	1168.852294921875	-434.30999755859375	1082.4599609375
2000	1.7224686026533664	94	40	990.0020141601562	-443.8999938964844	1107.169921875
2000	1.932240474220139	101	45	815.059814453125	-451.9599914550781	1139.2799072265625
2000	2.1353971838911594	107	50	639.047119140625	-448.4499816894531	1184.0899658203125
2000	2.3485245585402073	114	55	473.14447021484375	-451.4100036621094	1240.5499267578125
2000	2.5688426375349582	122	60	322.702392578125	-465.9599914550781	1310.4998779296875
2000	2.8031581520994724	134	65	219.01800537109375	-508.7799987792969	1392.3399658203125
2000	2.6138074278791965	139	70	248.35220336914062	-543.2899780273438	1465.2999267578125
2000	2.61955975293718	143	75	259.55450439453125	-579.8699951171875	1514.3399658203125
2000	2.6469797968824924	147	80	279.2007751464844	-620.1599731445312	1545.1298828125
2000	2.871803748603684	153	85	262.1982116699219	-665.6199951171875	1546.72998046875
2000	3.2392880797346653	156	90	194.72752380371094	-660.0999755859375	1533.919921875
2000	3.5066801190336765	140	95	-82.34866333007812	-584.1799926757812	1575.0399169921875
2000	3.4788766980131687	135	100	-358.3516845703125	-565.1400146484375	1605.4898681640625
2000	3.5053378224333347	134	105	-527.855712890625	-562.2799682617188	1631.3099365234375
2000	3.5141582369764865	133	110	-681.2874755859375	-562.5700073242188	1649.409912109375
2000	3.5299774289091648	133	115	-801.1619873046875	-566.5599975585938	1665.7999267578125
2000	3.533620584007126	133	120	-907.1726684570312	-570.260009765625	1677.08984375
2000	3.5554798722227634	134	125	-985.2340698242188	-577.25	1690.909912109375
2000	3.5486727833708347	134	130	-1064.40234375	-578.989990234375	1694.389892578125
2050	0.7140680988642831	58	20	1838.6402587890625	-238.27999877929688	917.239990234375
2050	1.1144370277735849	76	25	1535.784912109375	-386.9499816894531	1067.969970703125
2050	1.3174018104884286	82	30	1360.3671875	-420.3899841308594	1088.5
2050	1.5280365188929697	89	35	1186.1849365234375	-451.5999755859375	1110.969970703125
2050	1.735411632057053	95	40	1001.451171875	-459.03997802734375	1134.7899169921875
2050	1.9419238448103489	101	45	815.1947021484375	-457.7599792480469	1168.699951171875
2050	2.14584730863176	107	50	633.366943359375	-453.7699890136719	1215.760009765625
2050	2.3599336028059543	114	55	461.515869140625	-456.5999755859375	1275.1199951171875
2050	2.5891678214033664	123	60	314.56781005859375	-474.4499816894531	1347.2698974609375
2050	2.8133207440336765	135	65	208.98486328125	-519.6199951171875	1434.6099853515625
2050	2.602206695075852	139	70	246.45846557617188	-551.6199951171875	1507.72998046875
2050	2.6043159842451633	144	75	270.0584716796875	-590.5	1557.199951171875
2050	2.620230901237351	147	80	278.015380859375	-628.5999755859375	1593.0899658203125
2050	2.7975015521009983	153	85	269.6936340332031	-676.969970703125	1601.929931640625
2050	3.177545297141892	157	90	207.5353240966797	-683.7799682617188	1582.22998046875
2050	3.4772468686064304	139	95	-130.8488006591797	-587.1799926757812	1621.669921875
2050	3.470056283470017	135	100	-386.1272277832031	-570.6499633789062	1651.7799072265625
2050	3.476767408843857	133	105	-577.249267578125	-565.6300048828125	1673.669921875
2050	3.5060089707335056	133	110	-712.2572021484375	-568.739990234375	1695.719970703125
2050	3.5212528586348117	133	115	-832.9915771484375	-572.8300170898438	1712.3199462890625
2050	3.5243208289106907	133	120	-939.777587890625	-576.5899658203125	1723.679931640625
2050	3.545221316810471	134	125	-1018.408447265625	-583.5899658203125	1737.889892578125
2050	3.5381266951521457	134	130	-1098.3043212890625	-585.3399658203125	1741.419921875
2100	0.4008483131739755	38	15	2025.427490234375	-91.52999877929688	663.5
2100	0.714163943133082	58	20	1883.6435546875	-243.17999267578125	940.0700073242188
2100	1.1158751686427255	76	25	1572.4739990234375	-395.1099853515625	1094.780029296875
2100	1.3243047436091562	83	30	1383.7242431640625	-439.0799865722656	1119.449951171875
2100	1.5315839489314218	89	35	1202.98681640625	-459.3299865722656	1138.489990234375
2100	1.7405888915022434	95	40	1011.3071899414062	-466.1299743652344	1163.18994140625
2100	1.9488267779310764	101	45	817.8934936523438	-464.0199890136719	1198.56005859375
2100	2.1606118559797824	108	50	636.61279296875	-464.47998046875	1245.7099609375
2100	2.3768074393232883	115	55	460.11480712890625	-465.5999755859375	1308.0
2100	2.607479798789841	124	60	308.34765625	-483.1199951171875	1384.3399658203125
2100	2.8319202542265476	137	65	212.80984497070312	-530.75	1474.3699951171875
2100	2.568267333503586	139	70	257.06451416015625	-559.72998046875	1548.550048828125
2100	2.6028778433760227	144	75	265.9653625488281	-599.8099975585938	1599.2099609375
2100	2.643048989768845	148	80	273.49810791015625	-641.3399658203125	1635.3800048828125
2100	2.861161816116196	154	85	255.94442749023438	-689.97998046875	1639.75
2100	3.19633661508165	157	90	199.77316284179688	-685.4400024414062	1625.489990234375
2100	3.447909462447983	138	95	-178.56536865234375	-590.8099975585938	1667.8199462890625
2100	3.4598936915358127	135	100	-413.101806640625	-576.4199829101562	1698.3800048828125
2100	3.4674676537474216	133	105	-606.2254028320312	-571.739990234375	1720.0699462890625
2100	3.496421563621384	133	110	-742.505615234375	-575.0399780273438	1742.3199462890625
2100	3.5110902667006076	133	115	-864.2669677734375	-579.1599731445312	1759.06005859375
2100	3.5134870886763157	133	120	-971.884521484375	-582.9099731445312	1770.5899658203125
2100	3.5338123917540134	134	125	-1051.335693359375	-589.9299926757812	1785.1300048828125
2100	3.526238310333115	134	130	-1131.951416015625	-591.6799926757812	1788.7099609375
2150	0.40372459491225676	39	15	2073.681396484375	-98.72000122070312	695.929931640625
2150	0.712917490801539	58	20	1929.3785400390625	-247.72999572753906	963.2598876953125
2150	1.1193265159937997	77	25	1610.447021484375	-414.5999755859375	1129.0999755859375
2150	1.3243047436091562	83	30	1402.98828125	-446.97998046875	1147.35986328125
2150	1.5324467857691904	89	35	1222.5955810546875	-467.30999755859375	1166.97998046875
2150	1.7425062537153782	95	40	1024.4571533203125	-473.7599792480469	1192.429931640625
2150	1.9583182215651096	102	45	829.1777954101562	-477.5999755859375	1227.419921875
2150	2.1665561079939426	108	50	635.2535400390625	-470.44000244140625	1278.0198974609375
2150	2.3825597643812717	115	55	453.7089538574219	-471.5	1342.889892578125
2150	2.6137115836103977	124	60	295.7635803222656	-489.55999755859375	1422.8299560546875
2150	2.833550083633286	137	65	198.47251892089844	-538.0199584960938	1516.2999267578125
2150	2.598371732231003	140	70	248.30078125	-570.0199584960938	1590.0799560546875
2150	2.5892636656721653	144	75	267.9802551269531	-608.5	1641.349853515625
2150	2.6377758860548557	149	80	283.5370788574219	-652.969970703125	1677.699951171875
2150	2.8619288086851657	154	85	252.7790985107422	-699.739990234375	1682.97998046875
